Country,Year,LHS_div_eq,TED,VIX,SENT,FEDFUNDS,INTERNET,ERM,Euro,US_bond_spread,Credit_to_GDP,Market_cap_to_GDP,Num_public_firms,Trade_to_GDP,Turnover_Domest_Total,Agg_Fin_Risk,Agg_Econ_Risk,Agg_Pol_Risk,Equity_Liq,Dev_PC1
Mauritius,1998,99.2725118007,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,56.4087879274,40.8227109786,30,132.1991316758,5.5499744444,NA,NA,NA,NA,-0.544650180801018
Mauritius,1999,99.9243988924,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,57.1280817522,35.4639644075,31,131.3512576596,4.6529812987,NA,NA,NA,NA,-0.538496694113601
Mauritius,2.00E+03,100,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,57.4974333537,27.1176225097,31,123.3300401041,5.2644284933,NA,NA,NA,NA,-0.395241908927805
Mauritius,2001,100,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,57.8188476992,21.5607133585,31,130.9905414786,10.7707722035,NA,NA,NA,NA,-0.152415268435516
Mauritius,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,58.5911570127,24.9719802065,30,120.6017137306,4.6224663794,NA,NA,NA,NA,0.042367980871097
Mauritius,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,73.2476548791,33.7887164364,28,112.0655279638,5.4160138012,NA,NA,NA,NA,0.367652446412269
Mauritius,2004,100,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,73.0525847498,33.182761437,29,110.413592959,5.3847424432,NA,NA,NA,NA,0.711317088884325
Mauritius,2005,100,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,75.2763982482,37.020891731,30,125.7130374945,6.0094913855,NA,NA,NA,NA,1.03232980640313
Mauritius,2006,NA,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,68.6878766044,70.5455785575,62,127.062861758,3.1636519842,NA,NA,NA,NA,1.17349877271682
Mauritius,2007,100,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,71.7467361526,97.1649714926,67,120.8764512501,5.1998464468,NA,NA,NA,NA,1.06538361978373
Mauritius,2008,95.5703108631,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,81.7980555909,46.6648381631,65,115.4893158935,7.4792095221,NA,NA,NA,NA,1.88088991979443
Mauritius,2009,99.6750312662,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,80.0770126358,72.1016882566,64,104.4297289516,5.1695140572,NA,NA,NA,0.6121753938,1.87911844202223
Mauritius,2010,95.0214862592,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,85.3551207722,77.4992524242,62,113.4570735525,4.7079946909,NA,NA,NA,0.6209025117,2.30427717983652
Mauritius,2011,97.1206200578,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,89.3054368604,68.1097593204,63,117.5389463688,6.5012141259,NA,NA,NA,0.6465587045,2.70382839116136
Mauritius,2012,99.9911595723,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,98.8475449589,61.5330663009,60,119.5001197796,4.1202768764,NA,NA,NA,0.7293216137,3.20442792433379
Mauritius,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Mauritius,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Mauritius,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Mauritius,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Mauritius,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Mauritius,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Mexico,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,13.0316998245,4.2645176956,235,30.7749854653,72.5987318841,24.75,16.72,61.5,NA,NA
Mexico,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,12.9262938514,6.4521336075,260,32.8842499788,115.1369060773,26.54,16.72,62.34,NA,NA
Mexico,1988,100,1.31,NA,-0.246703,7.57,NA,0,0,1.19,11.1139606229,8.2994680374,309,38.4657040441,50.4741447368,27.66,20.64,66.09,NA,NA
Mexico,1989,99.6271756717,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,15.5586698281,12.1447483972,354,38.0586734447,50.0275110783,25.59,27.61,67.25,0.6721893491,NA
Mexico,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,17.4524879577,15.625608085,390,38.3061827751,45.1586114495,28.63,31.59,69.75,0.4622331691,NA
Mexico,1991,96.4725559655,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,20.9248798583,32.6788769373,207,35.6373224193,30.7984624367,29.63,32.34,72.08,0.470545977,NA
Mexico,1992,92.1256435487,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,28.0370023063,38.1574444643,199,35.5093330592,31.8251023468,31.96,31.05,71.33,0.3889312977,NA
Mexico,1993,98.769024402,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,25.3810058246,39.8571535769,190,25.9656455009,31.162947855,30.66,30.16,71.67,0.3538739889,NA
Mexico,1994,86.6084671002,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,30.914617798,24.6996430775,206,29.2971480419,43.8926537775,32.38,30.87,73.58,0.389608637,NA
Mexico,1995,79.4753982215,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,24.3599807689,26.3804134548,185,46.1115949754,37.70019525,31.32,19.74,66.66,0.4270351818,NA
Mexico,1996,95.9693755578,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,15.7202585558,26.8669722154,193,50.7241257734,40.3884182947,35.7,23,66.5,0.3837136447,NA
Mexico,1997,76.4564179662,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,22.1259520345,32.586306655,194,49.3201583135,33.0183190384,36.51,31.07,67.75,0.3434052574,NA
Mexico,1998,76.8456018022,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,19.9125704687,18.2756825941,194,51.7760980309,30.4756839005,32.21,35.55,69.51,0.4166210546,NA
Mexico,1999,82.4534206303,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,16.9273005732,26.5840548726,186,51.268901099,22.6758115934,33.88,33.16,68.08,0.4718741443,NA
Mexico,2.00E+03,67.9889329524,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,15.5736382787,18.3140792291,175,53.1310512627,35.7020388274,36.04,36.46,69.67,0.5042759495,NA
Mexico,2001,78.5694446221,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,13.4463969694,17.4220715048,167,48.5280469404,42.0476011176,36.5,36.51,73.13,0.5478655586,NA
Mexico,2002,80.2619390949,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,15.4994803312,14.0165622111,163,48.371083585,24.4720979131,36.21,36.05,68.59,0.5106032255,NA
Mexico,2003,71.3641044576,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,15.7141391885,17.1787002386,158,51.2352704309999,18.837625403,36.21,36.96,69.17,0.5249492901,NA
Mexico,2004,60.3610674599,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,15.0062692822,22.2522657226,151,54.2264128628,25.8056513813,38.59,38.05,72,0.4784933447,NA
Mexico,2005,76.8467015294,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,16.2190539248,27.6019049374,150,54.5764462368,22.7856509454,41.04,37.71,72.96,0.4292004049,NA
Mexico,2006,59.0298490252,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,19.3973177341,36.0874254169,132,56.4550956276,23.4941852065,41.46,37.09,73.12,0.4105894106,NA
Mexico,2007,60.5300023005,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,21.5928757492,38.1155314891,125,57.0647518554,29.6487740865,41.67,39.05,75.51,0.3515857812,NA
Mexico,2008,45.7171963208,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,20.8367154408,21.2530803636,125,58.0710870036,36.2566913782,40.67,38.21,74.01,0.3348176421,NA
Mexico,2009,44.6304036745,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,22.7828226737,39.3369386364,125,56.0347938199,22.0302867721,38.5,29.8,70.88,0.3857823341,NA
Mexico,2010,32.0212736078,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,23.4769157213,43.2245130121,130,60.9465347831,24.4572089919,41.58,35.12,68.88,0.3284522123,NA
Mexico,2011,32.3694076728,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,24.7493595988,34.8953368388,128,63.7765201015,24.4168689003,41.21,37.54,69.16,0.3350890037,NA
Mexico,2012,39.2827843335,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,26.3662166896,44.2488978095,131,66.4083190298,22.7949847243,40.76,37.24,67.76,0.301278938,NA
Mexico,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Mexico,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Mexico,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Mexico,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Mexico,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Mexico,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Montenegro,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1998,NA,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,1999,NA,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montenegro,2.00E+03,NA,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,NA,NA,NA,87.9252021443,NA,NA,NA,NA,NA,NA
Montenegro,2001,NA,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,NA,NA,NA,100.4101613775,NA,NA,NA,NA,NA,NA
Montenegro,2002,NA,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,8.0561796927,NA,NA,95.247099478,NA,NA,NA,NA,NA,NA
Montenegro,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,11.2940401298,NA,NA,77.599827826,NA,NA,NA,NA,NA,NA
Montenegro,2004,100,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,14.6278775901,NA,NA,100.1086357648,NA,NA,NA,NA,NA,NA
Montenegro,2005,100,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,17.9524670605,NA,NA,104.6251392567,NA,NA,NA,NA,NA,NA
Montenegro,2006,99.1915636703,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,36.3025605422,NA,NA,128.4706174692,NA,NA,NA,NA,NA,NA
Montenegro,2007,100,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,80.2603903387,NA,331,131.092455158,NA,NA,NA,NA,NA,NA
Montenegro,2008,95.6571743245,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,87.0192326634,76.7366304222,420,133.4789010057,2.4008949655,NA,NA,NA,NA,NA
Montenegro,2009,100,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,76.5375393723,NA,NA,97.5399258026,NA,NA,NA,NA,NA,NA
Montenegro,2010,100,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,66.4715057102,77.8593976493,361,99.7803263266,1.3777053758,NA,NA,NA,NA,NA
Montenegro,2011,100,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,55.2941185838,77.3238544098,146,106.6588866631,2.182604706,NA,NA,NA,NA,NA
Montenegro,2012,100,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,55.0600978885,92.6491003547,112,111.7660796435,1.1488577434,NA,NA,NA,0.8146183319,NA
Montenegro,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Montenegro,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Montenegro,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Montenegro,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Montenegro,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Montenegro,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Morocco,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,NA,NA,NA,50.2806035838,NA,22.67,17,40,NA,-0.344877314339538
Morocco,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,NA,NA,NA,49.6575055142,NA,25.26,17.4,40.16,NA,-0.212628928610244
Morocco,1988,98.3862233988,1.31,NA,-0.246703,7.57,NA,0,0,1.19,NA,NA,NA,50.1376031659,NA,26.09,25.46,47.5,NA,-0.075767476922733
Morocco,1989,87.17999459,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,NA,NA,NA,50.3508447455,NA,28.5,32.95,56.75,NA,0.058521710332169
Morocco,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,16.7860948782,NA,NA,54.6266874206,NA,28.04,31.83,53.25,NA,0.377147026711548
Morocco,1991,100,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,19.9344735799,NA,NA,49.7792954766,NA,26.67,30.08,50.84,NA,0.016914339460273
Morocco,1992,93.3655798186,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,22.3024321337,NA,NA,50.2633161846,NA,32.26,32.12,65.91,NA,0.008410993959657
Morocco,1993,94.2132793908,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,24.1720929415,NA,60,49.6684566141,NA,32.25,31.5,66.17,NA,-0.490490106660646
Morocco,1994,96.502427552,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,24.0562860426,NA,56,47.3135537325,NA,35.79,28.42,70.16,NA,-0.635514781882427
Morocco,1995,100,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,27.2730023658,NA,44,51.7150253841,NA,35.29,26.88,69.17,NA,-0.827265371528097
Morocco,1996,98.0812153549,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,26.4812356094,NA,47,47.095543448,NA,34.18,25.09,65.75,NA,-1.0394452607452
Morocco,1997,99.1094740048,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,40.773375795,NA,49,51.1501546486,NA,33.33,29.58,68.75,0.4396551724,-1.23967794643978
Morocco,1998,98.6833594795,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,41.9922957396,NA,53,50.7976821472,NA,36.67,34.42,71.17,0.3609195402,-1.8197647998707
Morocco,1999,99.9809531332,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,45.5241173806,NA,54,53.9866926482,NA,37.5,36.74,69.83,0.282247765,-1.51023334797226
Morocco,2.00E+03,100,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,48.5920037685,NA,53,59.1618267897,NA,37,36.96,68.75,0.3102564103,-1.14088081964278
Morocco,2001,100,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,42.5951428699,NA,55,59.4180038973,NA,36.71,37.17,70.14,0.3162661094,-1.13575754894521
Morocco,2002,100,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,41.5147121928,NA,55,60.5340864045,NA,37.25,36.42,69.91,0.3991060026,-1.09119998505276
Morocco,2003,100,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,40.5810611288,NA,52,58.3277426765,NA,38.68,36.97,73,0.4846743295,-1.01962301989207
Morocco,2004,92.5001678309,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,40.6913982727,NA,53,61.5965334734,NA,41.05,38.13,73.84,0.4098649442,-0.502801100914076
Morocco,2005,73.4377981297,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,44.0348960228,NA,54,67.9148544916,NA,41.87,35.13,72.25,0.4113782051,0.047056333070759
Morocco,2006,91.8827519913,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,46.4947439821,NA,63,71.4962867805,NA,42.25,36.47,72.63,0.3155270655,0.641109950814032
Morocco,2007,99.7564760584,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,55.5544935435,NA,73,78.4871743394,NA,41.62,33.8,70.72,0.335967433,0.863472606923368
Morocco,2008,69.5039829647,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,60.693953503,NA,77,85.6728209005,NA,41.03,34.92,70.25,0.3383536208,1.12913857760233
Morocco,2009,83.483170255,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,63.2984786349,NA,76,67.9151029482,NA,41.21,35.66,69.67,0.3877591119,1.42756372454063
Morocco,2010,73.1286020667,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,66.8629474262,74.1842131125,73,75.2476345358,8.8186752364,40.76,34.88,69.5399999999999,0.3795119984,1.73912654110542
Morocco,2011,71.7422347136,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,70.4520564973,59.2755340427,75,83.4268001663,6.8108898482,40.38,32.12,68.21,0.383234714,2.4593911552399
Morocco,2012,77.2126026807,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,71.6380251691,53.4057316364,76,85.1249172938,6.6558701398,40.29,32.96,67.08,0.4214559387,2.31418698653365
Morocco,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Morocco,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Morocco,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Morocco,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Morocco,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Morocco,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Namibia,1986,NA,0.86,NA,1.20774,6.81,NA,0,0,1.39,NA,NA,NA,102.2804516098,NA,0,0,NA,NA,NA
Namibia,1987,NA,1.41,NA,0.0861263,6.66,NA,0,0,1.36,NA,NA,NA,97.4083383632,NA,0,0,NA,NA,NA
Namibia,1988,NA,1.31,NA,-0.246703,7.57,NA,0,0,1.19,NA,NA,NA,90.5943860161,NA,0,0,NA,NA,NA
Namibia,1989,NA,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,NA,NA,NA,95.9175254417,NA,0,0,NA,NA,NA
Namibia,1990,NA,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,18.9174231851,NA,NA,93.2766322644,NA,23,29.33,39.18,NA,NA
Namibia,1991,NA,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,19.2313344279,NA,NA,93.3707009859,NA,31.67,29.33,46,NA,NA
Namibia,1992,NA,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,31.3478957954,NA,NA,91.4723395441,NA,33.25,27.95,63.84,NA,NA
Namibia,1993,NA,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,36.6470664577,0.863762876,4,97.0735514018,NA,33.5,25.5,74.17,NA,NA
Namibia,1994,NA,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,38.0775653216,5.3978308655,8,90.2283896388,6.2149770759,34.21,27.33,76.5,NA,NA
Namibia,1995,NA,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,43.7934120403,4.7967291164,10,94.4156443939,1.5810903707,34.38,21.38,77.43,NA,NA
Namibia,1996,NA,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,41.3631280785,12.0042862414,12,97.6176904279,7.9622474188,35.88,24.18,79.09,NA,NA
Namibia,1997,NA,0.68,22.36,0.6336278,5.46,2.04243902865752,0,0,0.67,42.0844050226,16.8003659856,13,94.0247734287,3.3514203639,37.88,31.99,80.88,NA,NA
Namibia,1998,NA,0.79,25.6,-0.1820838,5.35,3.14158554724959,0,0,0.58,41.37627053,11.1725313725,15,93.2517817142,3.0361152695,40.13,37.63,79.83,NA,NA
Namibia,1999,NA,0.77,24.37,0.2703665,4.97,4.63877597122674,0,0,1.05,39.5756502014,17.4652515259,14,92.2830942605,3.3553726443,41.63,37.16,76.74,NA,NA
Namibia,2.00E+03,NA,0.71,23.32,2.253173,6.24,6.74323018871102,0,0,0.55,39.7845346703,7.7594337251,12,85.4281632092,6.1063668436,42.09,37,75.08,NA,NA
Namibia,2001,NA,0.38,25.75,0.9678661,3.89,8.07706329262291,0,0,0.78,41.3107786779,4.2432810226,13,88.8475889561,3.4551495017,40.67,36.63,76.42,NA,NA
Namibia,2002,NA,0.19,27.29,-0.4090234,1.67,10.5489331933289,0,0,1.32,40.8687716817,2.4678310284,12,94.0762849997,1.9529837251,39.91,35.84,76.5,NA,NA
Namibia,2003,NA,0.21,21.98,-0.6446413,1.13,12.234763211745,0,0,1.18,44.3218179597,1.3984320591,11,95.8582820449,3.9732573677,42.21,35.5,75.8,NA,NA
Namibia,2004,NA,0.25,15.48,0.1812333,1.35,14.1273630392821,0,0,0.9,46.1890889229,1.3959644513,9,81.8912549327,21.5549488558,43.42,36.34,76.55,NA,NA
Namibia,2005,NA,0.41,12.81,0.3537202,3.21,15.7291032917782,0,0,0.66,50.7559331768,1.6710125637,9,80.7620345627,4.5492830758,41.87,37.5,77,0.8423076923,NA
Namibia,2006,NA,0.47,12.81,0.5309572,4.96,17.4925263247273,0,0,0.95,48.2278514994,1.9776252982,9,87.0281876064,10.96397624,40.71,37,77.5,0.8871794872,NA
Namibia,2007,NA,0.94,17.54,0.4169228,5.02,20.4254798468558,0,0,0.94,48.2597202281,1.9859279154,7,106.2998549053,11.7980988124,41.92,39.75,77.5399999999999,0.9195402299,NA
Namibia,2008,50.7263721782,1.55,32.69,-0.674186,1.93,22.9505607103817,0,0,1.21,46.5989891071,0.5734473272,7,121.2073175834,30.1026077694,41.51,40.83,79,0.8683206107,NA
Namibia,2009,46.4126248161,0.54,31.48,-0.6780831,0.16,25.3563448209684,0,1,3.09,48.0134487904,0.3502742289,7,125.4775582499,80.37693211,41.88,41.51,79,0.9003831418,NA
Namibia,2010,45.3400518546,0.21,22.55,-0.2242614,0.18,28.7336041746693,0,1,0.99,48.0028683207,0.0104258989,7,108.4134912536,1721.5435231707,39.26,31.13,78.88,0.8505747126,NA
Namibia,2011,40.0978885247,0.28,24.2,0.0085686,0.1,31.1245061341395,0,0,1.05,48.5691417698,0.0092865784,6,103.0011589527,1107.225601555,38.42,32.33,76.75,0.9051282051,NA
Namibia,2012,50.08949554,0.34,17.8,-0.2071169,0.14,34.1934316686336,0,0,1.38,48.5034136641,NA,7,103.5666845232,NA,37.67,32.5,75.5,0.8212005109,NA
Namibia,2013,,0.21,14.23,0.0973709,0.11,36.7246385665545,0,0,,,,,,,,,,,
Namibia,2014,,0.20,14.18,0.0579681,0.09,39.7719529967335,0,0,,,,,,,,,,,
Namibia,2015,,0.26,16.67,-0.0884614,0.13,42.9629588914388,0,0,,,,,,,,,,,
Namibia,2016,,0.43,15.83,-0.2060358,0.40,45.6732900276397,0,0,,,,,,,,,,,
Namibia,2017,,0.33,11.09,-0.0388482,1.00,48.565130757136,0,0,,,,,,,,,,,
Namibia,2018,,0.37,16.64,-0.2820873,1.83,,0,0,,,,,,,,,,,
Netherlands,1986,60.8917713928,0.86,NA,1.20774,6.81,NA,0,0,1.39,60.1589223152,42.215987935,267,97.6318050676,40.1458925406,42.04,38.11,90.42,0.148877942,NA
Netherlands,1987,75.9925186164,1.41,NA,0.0861263,6.66,NA,0,0,1.36,62.8161387583,36.0060868342,226,96.1642263495,51.1380166738,40.96,36.63,89,0.1622879037,NA
Netherlands,1988,70.7231019685,1.31,NA,-0.246703,7.57,NA,0,0,1.19,73.6877646604,41.8068454098,232,100.4997772061,27.9054703734,40.3,36.67,86.92,0.2009195402,NA
Netherlands,1989,52.5193564282,1.18,NA,-0.0558675,9.22,NA,0,0,1.03,74.2623697502,60.565376427,251,106.5831501899,31.6454394041,39.92,36.42,87,0.1718169761,NA
Netherlands,1990,100,0.79,23.06,-0.2267458,8.1,0.049343084935042,0,0,0.95,74.953775288,38.1284657395,260,104.568224394,36.4681406553,39.92,36.17,85.83,0.2099598159,NA
Netherlands,1991,97.6794746941,0.61,18.37,0.1842355,5.69,NA,0,0,1.41,76.5033166471,52.3000323825,204,105.6502525152,25.1603786472,39.75,35.67,85,0.2492386285,NA
Netherlands,1992,46.3738759584,0.4,15.45,0.7072105,3.52,NA,1,0,0.93,77.2588001211,47.6499082264,187,102.5241651236,26.0815747074,41.34,32.64,84.17,0.2838740458,NA
Netherlands,1993,90.876600347,0.31,12.69,0.7764879,3.02,0.251846904392612,0,0,0.76,80.121453351,52.0729217785,239,99.4528190258,28.1216020384,39.59,29,82.17,0.2301158658,NA
Netherlands,1994,90.477993661,0.5,13.93,0.4535778,4.2,0.44703068563943,0,0,0.73,82.1597026826,59.8463822186,234,103.483137228,33.9017815545,39.83,29.5,82.17,0.2231227106,NA
Netherlands,1995,98.980574625,0.55,12.39,0.3257557,5.84,0.777442482500118,0,0,0.62,87.4776049089,64.1954981432,184,108.375827209,40.3960223615,40.17,29.21,83.5,0.2157342657,NA
Netherlands,1996,98.9132654763,0.51,16.44,0.8705939,5.3,1.32595247753488,0,0,0.66,93.0458124071,84.2167303,185,109.1288229842,45.6420489654,39.84,32.83,86.84,0.1851735264,NA
